,id,sentiment,tweet,label
1283,639512686347227136,positive,Its Bernie Sanders bday on Tuesdayif hes geting blacked then he for sure has my vote,1
1284,639548606962397184,neutral,My son got his st broken heart today He found out the girl he had a crush on is suporting Bernie Sanders Next truestory,0
1285,639560506534174720,positive, think about voting for Bernie Sanders and the future of government may be brighter,1
1286,639595693821284352,positive,Iowa Pres Interview with Bernie Sanders Audio Sep IowaPublicTelevision iacaucus FelTheBern Bernie ,1
1287,639664944447815680,positive,Bernie Sanders may never fil the gap betwen his teth but he wil fil the gap betwen the rich and por with a boming midle clas,1
1288,639687219905736704,positive,Wish Bernie Sanders a hapy th next Tuesday If he makes he wil set a record for prez contenders,1
1289,639743642396192768,positive,dan may be a rat but he suports bernie sanders so hes alright,1
1290,639778744501182465,positive,US oficial unemployment at lowest since March although Bernie Sanders thinks its ,1
1291,639807797719269378,neutral, besides I agre with Bernie Sanders on percent of thing so you and I may be closer than you think,0
1292,639810361768603648,neutral,My Bernie sanders butons havent come in the mail yet and Im super stresed because Im moving on Sunday,0
1293,639826043906490368,neutral, Bernie Sanders got braces in th grade even though he didnt ned them so the popular girls would acept him,0
1294,639843214426398720,neutral,I liked a video Sen Bernie Sanders Joins Ed Schultz News and Comentary Friday the th of September,0
1295,639881231635742720,positive,Were excited that Bernie Sanders wil be visiting CD for the nd time since declaring Hel be at Winthrop on Sept ,1
1296,639899394079375364,neutral,Can Bernie Sanders realy beat Hilary Clinton in Iowa Excelent sumary of the Sanders campaign ,0
1297,639907928309428224,neutral,Politifact cites me to show Bernie Sanders oposes the death penalty while Hilary Clinton suports it ,0
1298,639925310897545216,neutral,Monica Vernon and Pat Murphy rivals in Democratic primary for Iowas st Congresional are both at CR picket with Bernie Sanders,0
1299,639930535796563968,neutral,Bernie Sanders wil be news when he colapses the corporate pres is the cancer of truth me im a survivor ,0
1300,639979942617436160,positive, I just wrote a prayer to Bernie sanders What are you doing with your Friday night,1
1301,639985980385193984,positive,Me and Mike are going to se Bernie Sanders in concord Nh on Monday come with us,1
1302,639997864404484096,positive,So Bernie Sanders has the same birthday as me ,1
1303,640023479941754880,positive,Answer Yes people are conecting with what Bernie Sanders is saying Do you hear me Hilary Clinton Bernie ,1
1304,640133583290560512,neutral, Im a blatant AntiZionist that thinks U may have it twisted Bernie Sanders is NO ZIONIST StopTheSpinCycle,0
1305,640170383983968256,positive,Bernie Sanders would make Saturday clases ilegal FelTheBern,1
1306,640183675322245120,positive,Yo Florence Dont make plans for next Saturday cause Bernie Sanders is coming to town FelTheBern ,1
1307,640226129991741440,positive, I love Bernie Sanders its great youre spending your Saturday for his campaign,1
1308,640250038745067520,neutral,the only thing that i am afraid of if bernie sanders is president he may die in ofice,0
1309,640279253611769857,neutral,The Northwestern Wildcats may not just be Chicagos team but could very wel be Bernie Sanders team Think about ,0
1310,640294534321184768,positive,Bernie Sanders is gona be in Atlanta for a met amp gret next Friday amp I ned a politicaly conscious person to go with me,1
1311,640316585501036544,negative,I told my dad I may vote for Bernie Sanders this election amp hes literaly giving me the silent treatment LOL HEADAS buthurtaf,-1
1312,640329971789991937,neutral,Bernie Sanders event Saturday non Huntington Bch CA at the pier Main St Please JOIN US or if not RETWET ,0
1313,640337715872026624,neutral,Bernie Sanders is like your th grade clas president who won the election by campaigning to have hour reces and fre cokies every day,0
1314,640357293410795520,positive, Now now some of them are coming over to suport Bernie Sanders because he makes sense but then they may agre,1
1315,640368149473398784,neutral,Deciding if I want to spend to met Bernie Sanders Friday in Atlanta,0
1316,640374804898541568,positive,Bernie Sanders joined a picket line in the sun amp after gave a hr spech Im significantly younger amp exhausted from puting groceries away,1
1317,640421630678700032,neutral,Bernie Sanders Hilary Clinton Camp Geting Nervous Sanders chuckled on Saturday at Clintons sugestion that she wil be the can,0
1318,640423002849447936,positive,Im gona throw Bernie sanders a birthday party on Tuesday youre al invited,1
1319,640508150207115264,neutral, why does the Sunday host asume Latinos dont likeknow Bernie Sanders We do know and like Bernie S claro que si,0
1320,640520013405913088,negative,Bernie Sanders may care about the isues but does he realy understand them That is the question,-1
1321,640532590995247104,positive,Its Sunday But Bernie Sanders is my MCM just saying He is going to be a great president I say is because ,1
1322,640538853053325312,positive,Even Bernie Sanders thinks Cal fotbal isnt geting enough hype Theres no reason they cant start and finish nd in the Pac North,1
1323,640557748845867009,negative,If Bernie Sanders gets elected hel create nd depresion by high taxes outsource jobsmal busineses colapsing ,-1
1324,640566753827819524,positive,Bernie Sanders may be extreme but he honestly sems to despise poverty racism discrimination war income inequality amp corupt politics,1
1325,640597728796348416,positive, wel you may have noticed that Bernie Sanders doesnt slander other politicians Hes never ran a negative campaign ,1
1326,640667256830173184,positive,I liked a video Sen Bernie Sanders What would you DO as President st Campaign Interview Ed,1
1327,640698907878686724,positive,Dude Bernie Sanders is going to be at the parade im in tomorow,1
1328,640709067422474241,positive,What about the other candidates Al have a chance smiling Bernie Sanders may upset them al,1
1329,640742566011400192,positive,Its bernie sanders birthday on the th im excited I love him,1
1330,640744265522499585,positive,I liked a video Bernie Sanders on The Late Show with Stephen Colbert on September th,1
1331,640754584772853760,negative, We may not ned Bernie Sanders after al Because it apears America now reflects Scandinavian apathy more by the day,-1
1332,640820055316500480,positive,WASHINGTON ampnbspSen Bernie Sanders IVt on Thursday ofered a striking rebutal to criticisms of his antiwar views saying that he,1
1333,640839188171096064,positive,Wa Ho Bernie Sanders trending again in st position on FB pm MSTPDT Sat Sept Kep up the god work WE wil prevail,1
1334,640893866497806337,positive,just got told I sent Bernie Sanders a birthday card Friday night dope,1
1335,640901937202753536,positive,Bernie Sanders King of Redit Though he may not be leading in the pols Bernie Sanders is wining in one ve ,1
1336,640926331463561216,positive,Bernie Sanders should win the democratic nomination easily Living through his entire term if he wins may be a diferent story,1
1337,640956295105777665,neutral,I kep hearing from people who dont suport Bernie Sanders that they do so because he is a Socialist This may ,0
1338,640980587961053184,positive, May I tel you why its important to vote for Bernie Sanders TO KEP MOVING FORWARD ,1
1339,640997676906086400,positive,Although his birthday is actualy tomorow I fel like today Labor Day is Bernie Sanders favorite day,1
1340,641005255396839424,positive,somebody go to this bernie sanders raly at winthrop this Saturday with me,1
1341,641012657911283712,neutral, may be wrong but if I read it right Bernie Sanders majored in Political Science and then went straight to a life of runing for ofice,0
1342,641023223161864192,positive,im in the hometown of bernie sanders its his birthday tomorow and my dad cant stop saying bern down for what,1
1343,641056422718009344,neutral,Bernie Sanders leads Hilary Clinton By points as of September th Steady and On track to WIN the Democratic ,0
1344,641070133176336385,negative,Think Bernie Sanders may be headed for an acident with gym equipment like the one that banged up Hary Reid Hilary,-1
1345,641070904315879426,negative, caling up Bernie Sanders to just run as a Lib and give us the option for a rd party bc these two suck,-1
1346,641083599916175360,positive,Heres a thing about ralying tomorow Bernie Sanders birthday to donate to his campaign ,1
1347,641093826707390464,positive,Spent the night crafting Bernie Sanders shirts for the raly on Saturday Winthrop Bernie,1
1348,641104027506204672,negative,who just endorsed Bernie Sanders Sad you guys ,-1
1349,641125195231662080,negative,Damn I forgot to go of on Bernie Sanders suporters today I gues Il just hold of until tomorow,-1
1350,641238975416549380,neutral,Come work a both with me and others for Bernie Sanders at the Elkton fair on September ,0
1351,641244721067724800,positive,Socialism in the Carolinas Bernie Sanders in Grensboro to speak to liberal extremist nc gso NCPOL ,1
1352,641258686934052864,positive,Bernie Sanders wil stop in Grensboro NC Sunday Hes holding a raly at the Grensboro Coliseum Vote ,1
